@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric

@data
905,'2018/04/07 15:48:41:880',9,450.237488,67.974487,28.122854,369.697937,73.282288,45.44772,340.765594,74.967712,48.530022,307.795532,87.31366,46.240818,267.916992,89.961884,41.808945,0,0,0,0,0,0,0,1,0
906,'2018/04/07 15:48:41:947',9,449.289215,68.007233,28.11326,371.237457,72.514038,45.464115,343.24353,77.763794,48.352772,308.486786,86.915314,46.423683,268.708466,91.50061,41.87508,0,0,0,0,0,0,0,1,0
907,'2018/04/07 15:48:41:996',9,449.817932,72.820648,28.100241,373.82135,77.940704,45.374496,345.241486,83.782471,48.237091,309.873627,91.20813,46.419098,267.192261,93.944794,42.076435,0,0,0,0,0,0,0,1,0
908,'2018/04/07 15:48:42:065',9,447.44812,72.993896,28.156961,372.243134,76.313507,45.176758,341.364685,81.543793,48.152145,309.424133,90.663483,46.098389,265.915955,92.553833,41.843391,0,0,0,0,0,0,0,1,0
909,'2018/04/07 15:48:42:115',9,446.879395,70.00061,27.918381,372.746918,74.048828,45.075939,341.090515,79.317291,48.170971,309.531525,89.808411,46.116543,267.563599,92.624512,41.771584,0,0,0,0,0,0,0,1,0
910,'2018/04/07 15:48:42:163',9,446.884491,69.169342,27.781826,372.222473,71.516876,45.114983,340.140228,78.574463,48.149284,309.402466,89.769623,46.047783,265.711426,90.730316,41.914448,0,0,0,0,0,0,0,1,0
911,'2018/04/07 15:48:42:213',9,446.62915,71.462128,27.962824,371.085114,71.719849,45.250546,337.105103,76.884155,48.421631,307.303406,90.487518,46.102421,264.676086,90.680298,41.966957,0,0,0,0,0,0,0,1,0
912,'2018/04/07 15:48:42:262',9,446.586639,71.612579,28.066761,370.823486,71.213409,45.386204,336.738464,76.680939,48.538494,307.54657,89.896515,46.244823,264.654663,90.744171,42.058727,0,0,0,0,0,0,0,1,0
913,'2018/04/07 15:48:42:312',9,446.64212,71.421448,28.078703,370.748779,70.79126,45.427559,336.095276,75.910706,48.622719,307.697083,89.698608,46.287735,264.650269,90.600433,42.108826,0,0,0,0,0,0,0,1,0
914,'2018/04/07 15:48:42:362',9,446.657288,69.58139,27.981625,371.169769,71.446564,45.477474,336.276733,76.571564,48.727242,308.731171,91.01239,46.372402,265.801636,92.318726,42.185894,0,0,0,0,0,0,0,1,0
915,'2018/04/07 15:48:42:416',9,447.231812,68.87381,27.999035,371.626556,71.579254,45.732059,336.957458,77.168823,48.946259,309.224396,91.678497,46.597679,266.368713,92.901184,42.408596,0,0,0,0,0,0,0,1,0
916,'2018/04/07 15:48:42:468',9,447.393005,70.355133,28.127424,370.751404,71.161133,45.763805,335.371277,75.899872,48.992355,307.91629,90.700867,46.629395,264.973572,91.717743,42.406067,0,0,0,0,0,0,0,1,0
917,'2018/04/07 15:48:42:517',9,446.630615,69.972717,28.163692,369.391937,69.768707,45.718166,333.957428,74.973328,48.870445,306.422668,88.654388,46.604195,263.845764,90.419281,42.299179,0,0,0,0,0,0,0,1,0
918,'2018/04/07 15:48:42:566',9,446.004517,68.218506,27.986683,369.472656,69.748352,45.613441,334.95816,76.645935,48.658901,306.792847,88.594513,46.521347,263.448456,90.055511,42.288448,0,0,0,0,0,0,0,1,0
919,'2018/04/07 15:48:42:618',9,446.571442,65.889648,28.527451,367.154022,67.873047,45.8507,332.324097,74.906891,48.789139,304.877197,86.611481,46.609707,262.251038,89.311493,42.235279,0,0,0,0,0,0,0,1,0
920,'2018/04/07 15:48:42:664',9,448.244171,62.563049,29.321266,365.436951,68.982025,46.199581,329.712555,74.130829,49.151348,303.611877,86.466949,46.713875,260.921539,89.614075,42.180355,0,0,0,0,0,0,0,1,0
921,'2018/04/07 15:48:42:712',9,450.020233,61.968353,29.271206,367.436829,70.903564,46.234997,333.70813,77.303925,49.105392,305.905823,85.98111,46.912052,262.201294,90.807251,42.293751,0,0,0,0,0,0,0,1,0
922,'2018/04/07 15:48:42:762',9,452.665253,61.509247,29.011192,367.485046,70.630493,46.246147,334.163422,77.437836,49.081764,306.835358,86.30481,46.851044,262.207764,90.38797,42.328796,0,0,0,0,0,0,0,1,0
923,'2018/04/07 15:48:51:167',10,244.498337,253.131271,33.663696,116.259674,240.013275,52.673927,89.870148,247.769623,55.014034,62.555847,249.439774,52.272045,14.187408,252.615601,45.933182,0,0,0,0,0,0,0,0,1
924,'2018/04/07 15:48:51:233',10,245.641617,253.266953,33.636169,116.361725,240.36911,52.645153,90.364105,248.264633,54.956757,62.419281,249.492081,52.220314,14.349426,252.834869,45.852352,0,0,0,0,0,0,0,0,1
925,'2018/04/07 15:48:51:280',10,246.624313,252.992844,33.622704,116.156555,240.309662,52.617878,90.344788,248.254089,54.914524,62.401672,249.502243,52.161724,14.265259,252.885452,45.787109,0,0,0,0,0,0,0,0,1
926,'2018/04/07 15:48:51:347',10,247.337646,252.918701,33.567295,116.027252,240.302826,52.607933,90.158844,248.244614,54.89798,62.659119,249.744232,52.118484,14.364105,252.91983,45.756916,0,0,0,0,0,0,0,0,1
927,'2018/04/07 15:48:51:399',10,247.435883,252.868195,33.564358,115.974915,240.393158,52.578533,89.916748,248.067917,54.872501,62.625763,249.779099,52.070351,14.396088,252.830231,45.714626,0,0,0,0,0,0,0,0,1
928,'2018/04/07 15:48:51:448',10,247.446213,252.64473,33.567665,115.699677,240.133331,52.537476,89.546997,247.700333,54.829628,62.436554,249.503769,52.013794,14.558075,252.66832,45.648582,0,0,0,0,0,0,0,0,1
929,'2018/04/07 15:48:51:500',10,248.80307,251.671219,33.594582,114.916901,239.218048,52.574215,89.757446,247.486649,54.81218,61.978088,248.667038,52.010551,14.486053,251.910431,45.624035,0,0,0,0,0,0,0,0,1
930,'2018/04/07 15:48:51:547',10,249.388153,251.305008,33.611107,115.13623,239.144836,52.662182,89.414215,246.934982,54.91214,62.349915,248.5103,52.076168,14.311066,251.355194,45.716782,0,0,0,0,0,0,0,0,1
931,'2018/04/07 15:48:51:597',10,249.962387,251.100113,33.59528,115.786194,239.302765,52.71619,89.756897,246.70285,54.969692,62.914185,248.592682,52.103737,14.421661,251.236099,45.760864,0,0,0,0,0,0,0,0,1
932,'2018/04/07 15:48:51:647',10,250.368362,251.177872,33.569939,116.153839,239.415802,52.74411,90.757538,247.272766,54.958782,62.827087,248.25856,52.139984,14.448639,251.264328,45.774883,0,0,0,0,0,0,0,0,1
933,'2018/04/07 15:48:51:700',10,250.78241,251.620468,33.588726,116.964508,239.855713,52.794506,90.935486,247.331116,55.014275,63.016235,248.261475,52.191181,14.588501,251.27652,45.823044,0,0,0,0,0,0,0,0,1
934,'2018/04/07 15:48:51:750',10,251.246689,251.559143,33.613708,117.042358,239.93457,52.799534,91.179962,247.455093,54.995541,63.181274,248.531342,52.143921,14.24176,251.039825,45.787827,0,0,0,0,0,0,0,0,1
935,'2018/04/07 15:48:51:798',10,251.361206,251.307922,33.616962,117.349701,240.028137,52.769924,91.267059,247.453384,54.958931,63.609863,248.780228,52.084759,14.330627,251.113754,45.739746,0,0,0,0,0,0,0,0,1
936,'2018/04/07 15:48:51:848',10,251.458008,251.091614,33.616096,117.642883,240.199402,52.738548,90.975098,247.319672,54.933865,63.374451,248.595596,52.059322,14.606537,251.356598,45.693752,0,0,0,0,0,0,0,0,1
937,'2018/04/07 15:48:51:897',10,251.551636,250.84523,33.636986,117.059235,239.669678,52.705879,89.680115,246.417191,54.923809,62.58075,248.04538,52.026714,14.497955,251.34964,45.627556,0,0,0,0,0,0,0,0,1
938,'2018/04/07 15:48:51:947',10,251.509247,250.755585,33.628021,116.293823,239.604309,52.705391,88.843109,246.39267,54.909882,62.117371,248.239273,51.986641,13.940094,251.237671,45.583439,0,0,0,0,0,0,0,0,1
939,'2018/04/07 15:48:51:996',10,251.583649,250.836441,33.581909,115.7099,239.582245,52.692268,88.409149,246.484039,54.880863,61.577698,248.267059,51.951561,13.421234,251.122543,45.541283,0,0,0,0,0,0,0,0,1
940,'2018/04/07 15:48:52:047',10,250.659073,250.489243,33.47554,113.984375,239.094452,52.586575,86.608917,245.928711,54.7714,59.84613,247.767532,51.829746,11.819214,250.724411,45.403,0,0,0,0,0,0,0,0,1
941,'2018/04/07 15:48:52:097',10,250.279861,250.119278,33.439121,112.53653,238.753845,52.582233,85.601532,245.824463,54.755867,59.020569,247.979843,51.792679,10.76889,250.775452,45.377529,0,0,0,0,0,0,0,0,1
942,'2018/04/07 15:48:52:149',10,250.079147,250.488251,33.411388,111.323425,238.649506,52.587269,84.675415,245.945908,54.744209,58.273071,248.270874,51.763741,9.897888,250.825363,45.359352,0,0,0,0,0,0,0,0,1
943,'2018/04/07 15:48:52:201',10,249.513062,251.108215,33.421619,110.603943,238.590363,52.570404,83.55484,245.616531,54.742245,57.797607,248.499359,51.729824,9.421051,250.974243,45.333015,0,0,0,0,0,0,0,0,1
944,'2018/04/07 15:48:52:250',10,249.333252,251.122818,33.439621,110.623718,238.655151,52.578835,83.674286,245.804428,54.746376,57.85907,248.457275,51.747639,9.413177,251.085831,45.34692,0,0,0,0,0,0,0,0,1
945,'2018/04/07 15:48:52:300',10,249.433609,250.978699,33.554405,110.253723,237.955902,52.579578,84.844025,245.835159,54.707077,57.440735,247.695953,51.764648,9.179016,250.73616,45.356934,0,0,0,0,0,0,0,0,1
946,'2018/04/07 15:48:52:350',10,251.753983,249.309814,33.782959,110.049255,238.182495,53.045513,85.218445,246.379974,55.121193,57.274475,247.717117,52.188122,9.84845,251.035492,45.72699,0,0,0,0,0,0,0,0,1
947,'2018/04/07 15:48:52:398',10,253.246475,248.567963,33.892464,110.197876,238.73822,53.280357,85.15332,246.456955,55.365143,57.705048,248.204437,52.389866,10.173523,251.347015,45.919899,0,0,0,0,0,0,0,0,1
948,'2018/04/07 15:48:52:449',10,254.917587,248.074585,33.842964,110.270996,239.374786,53.464096,84.833313,246.926941,55.546265,57.703308,248.621338,52.565609,10.49292,251.831253,46.079651,0,0,0,0,0,0,0,0,1
949,'2018/04/07 15:48:52:498',10,256.061462,247.45401,33.844456,110.274719,239.727295,53.578381,84.728271,247.339066,55.644939,57.690643,248.570297,52.683262,10.835083,252.178528,46.162933,0,0,0,0,0,0,0,0,1
950,'2018/04/07 15:48:52:547',10,257.09729,247.215118,33.915615,109.701172,239.612,53.675819,84.156708,247.127502,55.735291,57.390198,248.349014,52.757286,10.517303,251.939819,46.224663,0,0,0,0,0,0,0,0,1
951,'2018/04/07 15:48:52:597',10,257.630127,247.227188,33.946533,109.683075,239.774292,53.718758,84.570801,247.617477,55.743187,57.378113,248.383041,52.786301,10.422241,251.878174,46.250614,0,0,0,0,0,0,0,0,1
952,'2018/04/07 15:48:52:650',10,258.382568,246.941803,33.832245,110.323364,240.174103,53.666767,85.03363,247.863358,55.679977,57.520386,248.294449,52.73872,10.5867,251.896774,46.195145,0,0,0,0,0,0,0,0,1
953,'2018/04/07 15:48:52:701',10,258.466125,246.953125,33.820053,110.803406,240.306122,53.586411,85.159149,247.811111,55.584862,58.143188,248.555481,52.601391,10.33905,251.619583,46.082874,0,0,0,0,0,0,0,0,1
954,'2018/04/07 15:48:52:749',10,258.707611,246.931458,33.896202,110.97464,240.310333,53.576653,85.33667,247.723663,55.558647,58.871704,248.775864,52.527599,10.379913,251.504501,46.015266,0,0,0,0,0,0,0,0,1
955,'2018/04/07 15:48:52:798',10,259.391632,246.60405,33.923851,111.507751,240.115082,53.589718,85.080109,246.221359,55.635727,59.431915,248.432693,52.512478,10.643097,251.26886,45.984173,0,0,0,0,0,0,0,0,1
956,'2018/04/07 15:48:52:847',10,260.425476,245.913803,33.997524,112.022003,240.029694,53.651146,85.735931,246.211533,55.657993,59.966187,247.533234,52.546062,10.813293,250.892883,45.95356,0,0,0,0,0,0,0,0,1
957,'2018/04/07 15:48:52:897',10,261.157837,245.714844,34.070686,112.279358,238.956635,53.740829,85.950775,244.929794,55.744713,60.293152,246.687317,52.583622,10.921539,250.264526,45.957367,0,0,0,0,0,0,0,0,1
958,'2018/04/07 15:48:52:966',10,262.843445,244.811066,34.186192,112.575928,238.107941,53.837654,87.452209,244.95816,55.759029,60.950165,246.058319,52.605091,11.19696,249.564438,45.94915,0,0,0,0,0,0,0,0,1
959,'2018/04/07 15:48:53:034',10,266.186157,244.084061,34.285191,116.686676,237.790497,53.851177,90.351898,244.207626,55.769894,64.174774,245.458008,52.594212,14.544891,249.05864,45.924095,0,0,0,0,0,0,0,0,1
960,'2018/04/07 15:48:53:084',10,268.01001,243.765808,34.441002,118.152588,237.422974,53.973042,91.54895,243.844269,55.880711,65.488861,245.137924,52.694847,15.922821,248.786209,46.011608,0,0,0,0,0,0,0,0,1
961,'2018/04/07 15:48:53:148',10,269.580505,243.651581,34.495625,120.369385,236.599579,54.070526,93.55188,242.88858,55.997734,67.968994,244.694473,52.792542,17.826691,248.207336,46.165569,0,0,0,0,0,0,0,0,1
962,'2018/04/07 15:48:53:201',10,270.585175,242.682617,34.584003,121.566406,235.970764,54.073902,94.548615,242.267853,55.990349,69.036194,244.02597,52.788048,18.807922,247.447464,46.18383,0,0,0,0,0,0,0,0,1
963,'2018/04/07 15:48:53:250',10,271.225739,242.694061,34.774399,121.852234,235.698944,54.165131,94.738525,241.806152,56.083569,69.559692,243.708557,52.864334,19.304199,246.992798,46.264378,0,0,0,0,0,0,0,0,1
964,'2018/04/07 15:48:53:300',10,271.229675,242.72998,34.924644,121.514313,235.371307,54.243031,96.312561,242.588562,56.078575,69.414032,243.533417,52.922661,19.286804,246.772583,46.320507,0,0,0,0,0,0,0,0,1
965,'2018/04/07 15:48:53:349',10,269.693542,241.28186,35.301823,119.022308,234.423492,54.338341,92.79776,240.242249,56.240562,66.944092,242.170013,53.008785,17.413849,245.797836,46.364552,0,0,0,0,0,0,0,0,1
966,'2018/04/07 15:48:53:399',10,268.201294,241.661591,35.652969,116.901764,233.4505,54.475266,91.290619,239.652252,56.349026,65.21994,241.405029,53.123096,16.056793,245.240845,46.458923,0,0,0,0,0,0,0,0,1
967,'2018/04/07 15:48:53:451',10,266.107452,241.652283,35.818634,114.698639,233.208893,54.58699,89.187531,239.445007,56.455086,63.394165,241.331665,53.216545,13.979492,244.64592,46.582314,0,0,0,0,0,0,0,0,1
968,'2018/04/07 15:48:53:500',10,262.395752,241.651001,35.949806,112.348724,232.683624,54.606632,86.690033,238.842468,56.493847,61.579681,241.264038,53.233833,12.129883,244.596603,46.643486,0,0,0,0,0,0,0,0,1
969,'2018/04/07 15:48:53:549',10,259.879333,242.621704,36.075439,110.894043,232.705627,54.59697,86.461182,239.969116,56.401985,60.082703,241.147797,53.226715,10.672394,244.474319,46.634216,0,0,0,0,0,0,0,0,1
970,'2018/04/07 15:48:53:597',10,257.121887,243.269867,36.345036,109.262482,233.428436,54.574627,85.899994,240.785248,56.340317,58.123077,241.081512,53.220615,8.959137,244.327896,46.614243,0,0,0,0,0,0,0,0,1
971,'2018/04/07 15:48:53:650',10,255.208817,243.627167,36.541046,107.80838,233.483917,54.538761,84.147705,240.348389,56.325333,56.921661,241.008759,53.170155,7.801819,244.061081,46.568798,0,0,0,0,0,0,0,0,1
972,'2018/04/07 15:48:53:700',10,254.261215,244.086121,36.651089,106.859589,233.740021,54.506119,80.600159,239.277832,56.37014,56.306641,241.317871,53.126049,7.361816,244.393295,46.536289,0,0,0,0,0,0,0,0,1
973,'2018/04/07 15:48:53:749',10,253.211578,244.944,36.798923,106.129944,234.347504,54.463402,78.121155,238.800873,56.398781,56.490356,242.261536,53.051239,7.619415,245.006027,46.495323,0,0,0,0,0,0,0,0,1
974,'2018/04/07 15:48:53:797',10,253.016068,245.215744,36.871796,105.64743,235.699921,54.37904,77.624023,238.983704,56.401386,56.436737,242.566376,53.044075,7.557892,245.066879,46.503635,0,0,0,0,0,0,0,0,1
975,'2018/04/07 15:48:53:850',10,252.36705,245.442596,36.973877,105.460266,235.54892,54.38385,76.811646,238.323853,56.449463,56.798676,242.540558,53.069523,8.039124,245.170898,46.551441,0,0,0,0,0,0,0,0,1
976,'2018/04/07 15:48:53:899',10,252.394073,245.249451,37.077824,105.080383,235.388611,54.369316,76.44693,238.642914,56.396927,56.700989,242.107635,53.082588,8.087372,244.877701,46.560631,0,0,0,0,0,0,0,0,1
977,'2018/04/07 15:48:53:948',10,252.624786,245.11174,37.186352,105.167603,235.496033,54.360386,76.561157,238.026825,56.450073,57.356506,241.810028,53.135647,8.708984,244.530762,46.641342,0,0,0,0,0,0,0,0,1
978,'2018/04/07 15:48:54:001',10,253.029251,244.709045,37.236458,105.277618,234.791168,54.342484,76.424225,237.227081,56.435562,57.926453,241.353058,53.118134,9.18396,244.048233,46.647419,0,0,0,0,0,0,0,0,1
979,'2018/04/07 15:48:54:049',10,254.221329,245.150681,37.304356,106.010193,234.032135,54.400379,77.503906,237.293274,56.420586,58.809601,240.546082,53.178513,10.367035,243.590759,46.691044,0,0,0,0,0,0,0,0,1
980,'2018/04/07 15:48:54:102',10,254.917709,245.026505,37.434757,106.472046,233.15509,54.480255,80.926361,238.998566,56.331272,59.609009,240.561188,53.220963,11.311676,243.459198,46.768429,0,0,0,0,0,0,0,0,1
981,'2018/04/07 15:48:54:151',10,255.507782,245.33049,37.516006,107.929474,233.130676,54.492493,85.128845,240.542145,56.242508,60.763367,240.66864,53.248329,12.670624,243.702789,46.827278,0,0,0,0,0,0,0,0,1
982,'2018/04/07 15:48:54:202',10,255.503342,245.554657,37.47332,109.49649,233.184723,54.418919,86.414551,240.482178,56.18639,61.925018,241.48819,53.151791,13.644165,243.954346,46.818058,0,0,0,0,0,0,0,0,1
983,'2018/04/07 15:48:54:249',10,255.368408,245.97493,37.45887,111.589691,234.283783,54.215828,87.374207,240.621887,56.041222,62.883484,241.53894,53.012432,14.891418,244.535629,46.660988,0,0,0,0,0,0,0,0,1
984,'2018/04/07 15:48:54:301',10,254.90715,246.394608,37.500595,113.02533,235.083466,54.101372,86.581146,239.929474,56.03426,63.681183,241.574493,52.941998,15.763885,244.794006,46.585026,0,0,0,0,0,0,0,0,1
985,'2018/04/07 15:48:54:351',10,255.119141,247.043457,37.503418,115.098175,235.678436,54.091026,88.490143,240.458618,56.035408,65.564636,242.100159,52.947765,17.352783,245.274933,46.609474,0,0,0,0,0,0,0,0,1
986,'2018/04/07 15:48:54:402',10,255.347351,247.086288,37.540016,116.334198,235.902527,54.1133,89.984985,241.180084,56.022797,66.679688,242.395447,52.967087,18.551086,245.647873,46.622616,0,0,0,0,0,0,0,0,1
987,'2018/04/07 15:48:54:465',10,261.190063,246.08252,37.219067,117.872528,235.348145,54.207264,93.181458,241.835205,56.0382,67.962677,242.039368,53.082432,19.833862,245.529648,46.75391,0,0,0,0,0,0,0,0,1
988,'2018/04/07 15:48:54:518',10,262.420166,245.625732,37.147232,118.585327,235.065399,54.155384,95.328857,242.321136,55.922428,68.107941,241.819397,53.044025,20.195557,245.320313,46.730721,0,0,0,0,0,0,0,0,1
989,'2018/04/07 15:48:54:582',10,263.645386,245.196915,37.105785,119.024353,235.37442,54.125748,94.633698,242.023682,55.945301,67.713928,241.504364,53.069759,20.062317,245.445908,46.729252,0,0,0,0,0,0,0,0,1
990,'2018/04/07 15:48:54:633',10,263.188721,245.375931,37.164764,118.608368,235.373016,54.150623,93.766052,241.817505,55.997082,67.71051,242.164917,53.058567,19.891632,245.931442,46.736153,0,0,0,0,0,0,0,0,1
991,'2018/04/07 15:48:54:682',10,261.737762,246.35994,37.235424,118.009369,235.723328,54.140442,92.886902,242.114899,56.004635,67.528625,242.82196,53.04174,19.698669,246.650757,46.724964,0,0,0,0,0,0,0,0,1
992,'2018/04/07 15:48:54:730',10,260.625488,246.893112,37.293747,117.55899,236.022491,54.127792,92.650116,242.548248,55.983475,67.311401,243.316437,53.016338,19.602051,247.195389,46.694118,0,0,0,0,0,0,0,0,1
993,'2018/04/07 15:48:54:780',10,260.112244,247.471176,37.335926,116.774261,236.288574,54.122238,91.628571,242.375671,56.0112,66.925323,243.80426,52.992062,19.296936,247.72551,46.660496,0,0,0,0,0,0,0,0,1
994,'2018/04/07 15:48:54:831',10,258.87735,248.4039,37.397827,115.686127,236.653931,54.092094,90.73822,242.936859,55.961895,66.000732,244.160797,52.94775,18.525146,248.241806,46.587311,0,0,0,0,0,0,0,0,1
995,'2018/04/07 15:48:54:882',10,258.076904,248.742844,37.407185,114.955353,236.909485,54.054756,90.220551,243.263702,55.918365,65.301697,244.653351,52.892677,17.57309,248.566391,46.540787,0,0,0,0,0,0,0,0,1
996,'2018/04/07 15:48:54:931',10,257.968323,249.014114,37.403164,114.410736,237.215027,54.026176,89.842865,243.464752,55.891201,64.626434,244.851471,52.86467,17.074615,248.788513,46.502468,0,0,0,0,0,0,0,0,1
997,'2018/04/07 15:48:54:981',10,258.132019,248.835648,37.386253,113.625336,237.048035,54.013,89.446777,243.607056,55.85096,63.833832,244.766678,52.838352,16.479584,248.825882,46.462288,0,0,0,0,0,0,0,0,1
998,'2018/04/07 15:48:55:034',10,258.141968,248.575806,37.370743,113.119751,236.976776,53.992226,89.618896,243.824402,55.798668,63.140656,244.62619,52.812225,15.712067,248.699509,46.432529,0,0,0,0,0,0,0,0,1
999,'2018/04/07 15:48:55:082',10,257.934265,247.67923,37.429016,112.55954,237.291962,53.942818,88.49939,243.574341,55.770859,61.888641,244.351563,52.775982,14.624512,248.626801,46.361656,0,0,0,0,0,0,0,0,1
1000,'2018/04/07 15:48:55:134',10,255.516357,248.30571,37.532936,112.022919,237.120422,53.915272,88.251495,243.540222,55.726082,61.171448,244.090195,52.748779,13.969635,248.466141,46.327057,0,0,0,0,0,0,0,0,1
1001,'2018/04/07 15:48:55:182',10,254.632156,248.254089,37.581581,111.801727,237.241699,53.867176,86.775208,243.009552,55.712788,60.357208,243.905762,52.698441,13.155731,248.200394,46.2724,0,0,0,0,0,0,0,0,1
1002,'2018/04/07 15:48:55:231',10,254.084076,248.237335,37.583504,111.388794,237.224884,53.835125,86.800964,243.295807,55.650349,59.911987,243.960175,52.651581,12.817108,248.256271,46.220657,0,0,0,0,0,0,0,0,1
1003,'2018/04/07 15:48:55:282',10,253.784256,249.565094,37.497261,110.814972,237.57782,53.836048,86.296967,243.515259,55.651695,59.43457,244.350311,52.629578,12.184662,248.340164,46.206856,0,0,0,0,0,0,0,0,1
